Customer_ID,Name,Account_Number,Account_Type,Loan_Type,Loan_Amount,Outstanding_Amount,EMI_Amount,Due_Date,Payment_Status,Collection_Agent,Last_Payment_Date,Payment_Delay_Days,Region,Contact_Number,Email,Customer_Score,Risk_Level
CUST00667,Kristin Roberts,5A974BDA-2DD,Credit,Home Loan,315798,107398.97,7159.93,2024-09-11,Paid,Amanda Cordova,2023-05-15,0,East,5809450887,michellelewis@hoover-johnson.com,500,High
CUST00668,Nicole Johnson,27EED5E9-FCC,Current,Home Loan,289572,37507.27,2679.09,2024-02-14,Missed,Erin Brooks,,29,North,827-069-3419x43036,burgesstammie@hatfield-leach.net,358,High
CUST00669,Zachary Myers,DCB8B048-3C4,Savings,Car Loan,429593,222455.49,4361.87,2024-08-26,Partially Paid,Roger Burns,2023-10-06,25,West,001-808-648-8129x860,qpitts@hotmail.com,705,Low
CUST00670,Kenneth Cook,E88231A8-969,Current,Home Loan,472188,261666.19,6541.65,2024-12-19,Missed,David Lowery,,90,West,+1-296-456-0713,ygoodman@padilla.info,538,Medium
CUST00671,Casey Ingram,DF02D498-75C,Credit,Personal Loan,464611,169216.13,9400.9,2024-03-25,Partially Paid,Jonathan Garcia,2023-11-12,79,South,810-919-7065x29804,keyadam@cruz.com,379,High
CUST00672,Brenda Carter,F1B62932-1AF,Savings,Home Loan,381629,340415.99,7736.73,2023-08-21,Missed,Alicia Erickson,,68,South,001-866-204-3688x1668,francesbartlett@ramos.com,735,Low
CUST00673,Bianca Allen,FA5013EB-03D,Credit,Car Loan,48945,17103.77,380.08,2024-01-18,Missed,Annette Garcia DDS,,66,North,556.406.1970x33689,myersshawn@hotmail.com,728,Low
CUST00674,Rachel House,B6114DEE-F0A,Savings,Personal Loan,214976,106409.59,2875.93,2023-12-11,Paid,William Stevens,2023-05-15,0,East,(954)461-4505x1587,fernandezalexa@yahoo.com,359,High
CUST00675,Eric Cooper,21DFAE5F-677,Credit,Home Loan,227346,201240.43,5160.01,2023-01-26,Missed,Adam Gardner,,85,South,021.393.3516x3105,jamesdudley@martinez.info,612,Medium
CUST00676,Christine Bradford,EB4DDB69-159,Savings,Personal Loan,257239,81747.76,1459.78,2023-11-11,Paid,Mitchell Bryant,2023-11-09,0,East,6713625247,yeseniabennett@gmail.com,563,Medium
CUST00677,Rachel Andrews,DE616C02-52D,Savings,Personal Loan,424919,290592.87,14529.64,2023-02-02,Partially Paid,Peter Burgess,2023-01-14,23,South,230-069-3927x22051,stevenklein@yahoo.com,543,Medium
CUST00678,Riley Barrett,D1B1E60C-42D,Savings,Car Loan,324803,194765.72,6492.19,2023-09-20,Missed,Patrick Scott,,82,West,363.708.8590x88790,hallpenny@campos-ramirez.info,515,Medium
CUST00679,Catherine Bautista,FD9E1E83-D8C,Savings,Personal Loan,479784,410192.53,11719.79,2024-05-07,Partially Paid,Jack Olson,2023-03-26,42,West,001-676-109-4563x32602,kristinnovak@hotmail.com,816,Low
CUST00680,Elaine Parker,3969FED4-65B,Savings,Home Loan,434126,180366.88,3057.07,2023-08-04,Paid,Desiree Saunders,2023-06-22,0,West,(794)624-5306x87594,nfrazier@hotmail.com,391,High
CUST00681,Melinda Woods,2D19CC16-5AF,Current,Car Loan,449254,281737.84,5315.81,2023-10-16,Paid,Veronica Harrison,2023-07-30,0,West,709-833-4403x551,brendanscott@underwood-pierce.org,417,High
CUST00682,Ms. Jessica Rubio,72C9B8FA-586,Credit,Personal Loan,456138,390335.66,12197.99,2024-02-20,Missed,Sherry Jackson,,76,West,773.249.0643x1132,qmay@yahoo.com,469,High
CUST00683,John Rivera,5107C3F9-C84,Credit,Car Loan,391246,200141.21,4002.82,2024-06-10,Missed,Joseph Jimenez,,87,East,(262)997-4864x8764,ndavis@robbins.com,467,High
CUST00684,James Navarro,32993DF8-664,Savings,Personal Loan,445407,305157.43,6935.4,2024-02-11,Paid,William Taylor,2024-01-29,0,East,655.475.4297,barnesbenjamin@hotmail.com,399,High
CUST00685,Jesse Short DVM,DBCB2B6C-217,Credit,Personal Loan,193171,146715.26,3260.34,2023-09-27,Paid,Ashley Davis,2023-02-14,0,West,(489)222-4864,juanjuarez@mitchell.com,786,Low
CUST00686,Brandon Barron,72A05FBF-9B1,Savings,Car Loan,425784,13465.63,708.72,2023-04-02,Missed,Cindy Arnold,,49,East,001-215-134-2367x475,barbara36@hotmail.com,629,Medium
CUST00687,Anne Castro,CCD466D6-E17,Credit,Home Loan,133587,9993.66,166.56,2024-06-29,Partially Paid,Matthew Singh,2023-03-05,50,East,741.975.8686x92249,tyler92@hotmail.com,400,High
CUST00688,Jesse Arias,AD2606D4-2A3,Current,Personal Loan,105555,58074.45,1055.9,2024-07-16,Missed,Mark Meyer,,49,South,182.670.3001,ahopkins@may.com,347,High
CUST00689,Kevin Johnson,E0556792-575,Savings,Personal Loan,297029,27946.34,755.31,2024-08-05,Missed,Jennifer White,,61,East,839-685-4580,bbeltran@gmail.com,731,Low
CUST00690,Benjamin Krueger,DD1ECFCF-FCE,Credit,Car Loan,311534,30649.89,928.78,2024-01-15,Missed,Douglas Guzman,,30,South,+1-713-285-3649x586,mark60@patterson.com,736,Low
CUST00691,Haley Henry,17C14A55-95F,Credit,Personal Loan,258133,158030.48,7901.52,2023-03-15,Paid,Kaitlin Barber,2023-03-13,0,North,(665)849-4288x281,dmcknight@gmail.com,817,Low
CUST00692,Gary Mcdowell,A7E3FA9D-DC9,Savings,Personal Loan,148861,102899.89,3548.27,2024-01-19,Missed,Joanne Sharp,,9,East,851.715.5629x0659,jessica94@cisneros.org,454,High
CUST00693,Susan Mann,11B6A75B-7C5,Savings,Car Loan,392560,320667.5,8222.24,2023-09-29,Partially Paid,Kristen Rodriguez,2023-05-30,69,North,785-881-0953x089,mgilmore@hotmail.com,655,Medium
CUST00694,Jennifer Thomas,2F270229-F2D,Savings,Home Loan,336199,167621.96,5587.4,2024-05-10,Paid,Patrick Hanna,2023-11-23,0,South,936-235-3066,michelenichols@gmail.com,580,Medium
CUST00695,Sherry Morgan,C792A3C0-3F8,Credit,Home Loan,245981,19783.02,860.13,2023-02-14,Missed,Theodore Collins,,71,North,539-110-3059x3973,fergusonjessica@robles.info,665,Medium
CUST00696,Adam Ramirez,3DBA1456-C72,Savings,Car Loan,215404,115944.29,2760.58,2024-05-28,Missed,Robert Schwartz,,13,South,001-854-489-1081x589,garyday@yahoo.com,329,High
CUST00697,Mr. Adam Ho III,13349824-3A2,Current,Personal Loan,251888,196581.44,3276.36,2024-12-19,Missed,Dennis Fitzpatrick,,18,North,458.249.2316x838,markmartinez@yahoo.com,791,Low
CUST00698,Robert Simpson,ADCA4220-318,Credit,Home Loan,116761,95088.37,5282.69,2023-07-15,Paid,Sara Allen,2023-02-02,0,East,8650690841,bryan63@gmail.com,444,High
CUST00699,Mark Stevens,E19CDEB3-B44,Credit,Home Loan,94326,53223.91,1132.42,2024-07-08,Paid,Timothy Ross,2024-05-12,0,East,(231)544-0760x647,smithtodd@jordan.com,842,Low
CUST00700,Trevor Cameron,6FA213D4-C6E,Credit,Car Loan,299667,272251.26,17015.7,2024-04-03,Paid,Erika Jones,2023-01-23,0,South,117.795.7241x47874,walkerrebecca@hotmail.com,483,High
CUST00701,Mark Hardin,9DB7C6D9-F48,Savings,Home Loan,430196,272478.09,6055.07,2023-01-26,Paid,David Garrison,2023-01-19,0,West,+1-236-355-3812,amartin@hotmail.com,371,High
CUST00702,Clayton Dunlap,312D0BB4-7BA,Credit,Car Loan,66915,55387.17,1420.18,2024-01-29,Missed,Hunter Stewart,,5,North,712.708.8195,thunt@jones-mora.biz,619,Medium
CUST00703,Ronald Shaw,148DFE5E-5F2,Current,Personal Loan,122792,95170.36,3172.35,2023-06-14,Missed,Dr. Deborah Richardson,,24,West,647.704.8873x97072,bryantmary@wood.info,605,Medium
CUST00704,Ralph Coleman,C61A5D83-944,Savings,Personal Loan,485579,284847.34,4911.16,2024-07-17,Missed,David Salazar,,76,North,001-249-464-9729x72151,xbarr@shaw.biz,498,High
CUST00705,Zachary Mendoza,57CBCEE9-5D0,Current,Home Loan,40993,22860.18,586.16,2023-10-23,Partially Paid,Joshua Raymond,2023-01-18,8,West,+1-928-370-0464x0649,kevin98@gmail.com,382,High
CUST00706,Desiree Duncan,079DB801-D57,Credit,Home Loan,156650,82197.0,2739.9,2023-07-01,Partially Paid,Caroline Stephens,2023-05-23,24,East,471.865.7728x420,klynch@gmail.com,429,High
CUST00707,Eric Hart,8C272E43-A43,Savings,Car Loan,278353,109390.34,8414.64,2023-01-19,Paid,Jared Daniels,2023-01-15,0,South,001-037-548-0448x05500,sspencer@hotmail.com,837,Low
CUST00708,Donna Smith,0EF0CE15-687,Current,Personal Loan,267313,57037.51,1839.92,2024-03-08,Missed,Angelica Everett,,82,East,157.938.8881,destinywright@hotmail.com,353,High
CUST00709,Paige Donaldson,159E1600-987,Savings,Home Loan,10818,851.83,17.75,2024-02-18,Paid,Mary Smith,2023-07-09,0,East,001-817-993-5581x366,graybrett@matthews.com,418,High
CUST00710,Joseph Herrera,10AA2980-D58,Credit,Personal Loan,478899,22298.03,543.85,2023-01-19,Paid,Daniel Ruiz,2023-01-17,0,South,035.522.7389,heathergilbert@hotmail.com,656,Medium
CUST00711,Sherri Perry,34DDB969-D44,Current,Car Loan,307905,294254.19,12793.66,2023-06-15,Missed,Julie Ortega,,60,South,(861)637-3932x501,joshuatran@barnett.com,654,Medium
CUST00712,Emily Baker,AAC49FD2-E24,Savings,Home Loan,126141,90091.85,3753.83,2024-07-04,Partially Paid,Teresa Rivera,2024-03-24,87,West,3203556090,bfrederick@yahoo.com,346,High
CUST00713,Adam Palmer,A9780EC5-A82,Credit,Personal Loan,308446,11739.78,195.66,2023-05-24,Paid,Christopher Mckenzie,2023-01-20,0,North,(830)701-1603,lisalopez@miller.com,723,Low
CUST00714,Tara Walls,804F6BCC-636,Savings,Car Loan,264121,175454.58,3190.08,2024-06-02,Paid,Leon Conley,2023-02-23,0,East,(664)818-2648x39366,hayesmonica@vaughan-young.com,379,High
CUST00715,Maria Orr,D639484D-B9B,Current,Car Loan,429588,386191.11,6775.28,2024-04-17,Missed,Mr. Chad Butler,,44,South,+1-341-906-1871x9540,odelacruz@yahoo.com,663,Medium
CUST00716,Darius Price,46C39271-0D9,Credit,Personal Loan,214771,145454.74,4155.85,2023-01-06,Paid,Nicolas Berry,2023-01-06,0,West,4894755849,alyssa58@gmail.com,685,Medium
CUST00717,Stephen Morris,297B224D-859,Savings,Car Loan,214444,75646.66,4202.59,2024-03-09,Paid,Katie Mitchell,2023-02-20,0,South,049-618-4330x307,tracyneal@yahoo.com,456,High
CUST00718,Bryan Rowland,D30FB867-220,Credit,Car Loan,343627,121581.2,4052.71,2024-05-16,Partially Paid,Sierra Perez,2023-06-16,67,North,8102851781,williamsmichael@tyler.com,592,Medium
CUST00719,Robert Robinson,8FC299D0-B68,Current,Personal Loan,363651,77228.64,1980.22,2024-12-10,Missed,Tara Davis,,25,South,+1-007-233-9863x6731,ijames@nguyen-contreras.net,325,High
CUST00720,Heather James,17195D48-697,Savings,Car Loan,312704,77057.87,4055.68,2023-03-11,Missed,John Rodriguez,,84,East,(649)172-9419x6328,ntaylor@hotmail.com,493,High
CUST00721,Benjamin Garner,8056116D-8A2,Credit,Car Loan,235500,108150.1,3379.69,2023-04-28,Partially Paid,Amy Baird,2023-03-16,6,East,+1-736-009-7985x983,morganblack@yahoo.com,590,Medium
CUST00722,John Rodriguez,6B72ABE0-505,Current,Personal Loan,225176,170045.0,5001.32,2023-05-10,Paid,Jason Goodman,2023-04-26,0,East,0296214814,susan61@hotmail.com,356,High
CUST00723,Pamela Lewis,ECEFBA1A-FDF,Current,Personal Loan,227446,74902.6,4681.41,2024-12-22,Missed,Christina Young,,24,West,217.691.3166,kevinlopez@hotmail.com,715,Low
CUST00724,Caleb Cabrera,EA3CC261-6E7,Credit,Home Loan,311368,58026.98,1487.87,2023-10-06,Partially Paid,Mark Jones,2023-01-12,54,West,926.634.9456x9656,careylaura@yahoo.com,757,Low
CUST00725,Jacqueline Martinez,ABEB25B7-52C,Credit,Personal Loan,14937,213.52,17.79,2024-08-20,Missed,Chelsea Hawkins DDS,,58,West,486.494.6824,allen94@meyers-hughes.com,306,High
CUST00726,Dean Cook,405C1860-21E,Current,Home Loan,334598,154225.73,3427.24,2023-11-16,Paid,Daniel Conrad,2023-09-05,0,North,001-040-768-8537x82703,ubrown@wong-powers.info,469,High
CUST00727,Karina James,F880A1F5-ED0,Credit,Personal Loan,459287,45297.64,3774.8,2023-09-02,Partially Paid,Marco Cummings,2023-01-27,36,West,783-773-0964x325,changthomas@smith.com,324,High
CUST00728,Mark Klein,2EE279A5-6BA,Credit,Personal Loan,103343,4546.06,98.83,2024-04-05,Missed,Richard Osborn,,60,West,(661)576-0347,vbenton@hayes-jenkins.org,792,Low
CUST00729,Joe Perez,023C1124-4C8,Current,Home Loan,172524,71173.98,1581.64,2024-12-29,Partially Paid,Aaron Cruz,2024-08-17,57,East,001-228-953-8652x42900,brianna07@torres.com,801,Low
CUST00730,Mark Bean,8968994E-496,Current,Car Loan,423441,368329.94,8983.66,2023-10-10,Partially Paid,Michael Whitehead,2023-01-13,36,East,006.328.5482,gabrielclark@brown-taylor.com,480,High
CUST00731,Tyler Dodson,444033D4-EC1,Current,Home Loan,392140,287633.35,8716.16,2024-09-27,Paid,Lori Torres,2024-01-27,0,South,001-951-218-1183,jeffreyprice@hotmail.com,829,Low
CUST00732,Alexander Smith,E74C5498-4BD,Current,Personal Loan,164529,102155.23,1731.44,2023-04-03,Partially Paid,Christopher Barnes,2023-02-06,4,South,056-140-2215x2507,michellevilla@hotmail.com,715,Low
CUST00733,Dr. Jared Adams,423DFC3B-39B,Savings,Home Loan,150305,132180.96,7775.35,2023-09-28,Paid,Rachel Hughes,2023-02-28,0,North,839-625-1755,jessicataylor@banks.net,371,High
CUST00734,Danielle Gardner,A49AC6E2-B1F,Credit,Personal Loan,137358,55771.63,1186.63,2024-03-16,Partially Paid,Douglas Castillo,2023-12-05,87,South,001-055-343-0380,lynnpope@yahoo.com,755,Low
CUST00735,Amy Martinez,AA1930BA-914,Credit,Home Loan,386744,325560.07,13022.4,2023-05-23,Missed,Rachel Golden,,85,North,(764)842-6049x945,hlang@yahoo.com,459,High
CUST00736,Caitlyn Moore,1529D873-2FE,Credit,Car Loan,227072,147020.16,3196.09,2024-12-13,Paid,Maria Hardy,2023-02-05,0,East,076-136-6740,kelly61@holmes.info,373,High
CUST00737,Melody Daniels,5AFC11F1-CF8,Current,Car Loan,160460,25911.72,1295.59,2024-11-14,Missed,Tiffany Reynolds,,62,North,001-317-690-8722x2433,zmorgan@yahoo.com,470,High
CUST00738,Nichole Freeman,4A21F204-C88,Credit,Car Loan,117278,53935.61,1498.21,2024-05-09,Paid,Kelly Brown,2024-03-21,0,South,(747)516-9230x403,williamhaley@hotmail.com,583,Medium
CUST00739,Nicole Saunders,52760CE1-7B1,Savings,Personal Loan,198854,55019.82,1222.66,2024-01-23,Partially Paid,Javier Carpenter,2023-12-31,8,East,010-087-4602,jeffrey46@flores.com,674,Medium
CUST00740,Stephen Small,60014C15-3D1,Savings,Car Loan,71788,26014.8,440.93,2023-10-28,Missed,James Mitchell,,14,South,2511336907,keith49@simpson.net,717,Low
CUST00741,Miss Mackenzie Sanders,A641F750-34A,Credit,Car Loan,54202,38679.38,644.66,2024-02-21,Paid,Megan Krause,2023-08-09,0,North,001-694-181-7710,dlewis@peterson.com,449,High
CUST00742,Renee Reyes,C64BECD5-3CB,Savings,Car Loan,161727,136753.72,9768.12,2023-03-28,Paid,Alexander Roberts,2023-02-26,0,South,496.278.6107,nthomas@ramirez-king.net,828,Low
CUST00743,Andrew Smith,9AB096C4-C32,Savings,Car Loan,83957,59372.41,1746.25,2023-12-08,Partially Paid,Kathleen Walter,2023-06-02,27,West,457-169-4024,dustin64@rivera-jones.net,792,Low
CUST00744,Kathleen Sullivan,E9161940-C6D,Current,Personal Loan,150271,47807.08,1039.28,2023-06-03,Partially Paid,Pamela Taylor,2023-05-24,22,West,087.775.9632x0123,tstanley@luna-brooks.com,484,High
CUST00745,Jessica Taylor,431710E4-E22,Savings,Home Loan,365534,160646.72,5737.38,2024-09-22,Missed,Kevin Whitehead,,0,West,+1-143-227-3078x10867,mark12@yahoo.com,485,High
CUST00746,William Martin,36750D55-B53,Savings,Car Loan,218444,164606.95,3828.07,2023-05-07,Paid,Stacy Johnson,2023-03-19,0,East,(474)386-5637x5120,victoranthony@hotmail.com,466,High
CUST00747,Sarah Lopez,1976ED05-813,Current,Personal Loan,314924,124594.94,6229.75,2024-12-20,Paid,John Lane,2024-08-18,0,South,5755465862,aalexander@gmail.com,458,High
CUST00748,Kirk Wheeler,CCD9570B-259,Savings,Home Loan,124863,10973.32,199.51,2023-03-06,Partially Paid,Eric Garcia,2023-01-13,0,West,033-845-9639x71437,jdavis@gmail.com,789,Low
CUST00749,Emily Melton,AA7996AD-3DB,Credit,Personal Loan,24282,18884.01,410.52,2024-11-24,Paid,Amy Richardson,2024-09-02,0,North,(561)269-4544x8396,ltaylor@hotmail.com,720,Low
CUST00750,Jessica Coleman,0762E2D1-7F2,Current,Car Loan,130289,25734.3,643.36,2023-09-04,Missed,Ryan Gibson,,35,East,(734)392-4342,ybrennan@harris.com,483,High
CUST00751,Stephen Hill,BC53C183-E21,Credit,Home Loan,82329,11867.53,269.72,2023-04-05,Partially Paid,John Valencia,2023-03-19,63,East,453.615.4543x19468,sgarrett@gmail.com,780,Low
CUST00752,Ms. Mindy Burton,7F7A96BE-6F7,Credit,Car Loan,204424,129226.83,4615.24,2024-11-02,Missed,Jack Dixon,,43,South,001-053-887-6958x2318,yvonne14@hotmail.com,691,Medium
CUST00753,Mikayla Jones,71F61EBF-B84,Credit,Car Loan,19460,9844.21,185.74,2024-09-11,Missed,Caroline Odom,,64,South,001-459-299-8560,ssmith@hotmail.com,823,Low
CUST00754,Nicole Wright,3B4242E7-9AB,Credit,Car Loan,194708,148056.12,3218.61,2024-07-01,Paid,Regina Robinson,2024-02-08,0,South,949.823.6451,shelby23@yahoo.com,508,Medium
CUST00755,Joseph Owens,568284C4-A6B,Savings,Home Loan,360382,245302.78,4229.36,2023-06-11,Partially Paid,James Obrien,2023-03-27,74,West,+1-425-684-5053x634,sstrickland@flores.com,740,Low
CUST00756,Regina Miller,6A072625-249,Credit,Home Loan,419845,23129.15,492.11,2024-11-05,Partially Paid,Kimberly Davis,2023-04-25,80,East,870-988-9411,pwatts@peterson-williams.org,401,High
CUST00757,Kelly Garcia,D2C7189A-A8E,Credit,Car Loan,162435,132851.08,5535.46,2024-04-26,Missed,Shane Vega,,80,East,4075320612,hallgregory@hansen.com,687,Medium
CUST00758,Brian Campbell,7D96A413-E21,Current,Home Loan,446506,411918.56,13287.7,2023-11-04,Missed,Mark Evans,,58,East,364.170.0253,anthonyfernandez@smith.biz,799,Low
CUST00759,John Garza MD,4D7E0F42-CC2,Savings,Car Loan,407340,351309.71,8364.52,2023-06-30,Paid,Stephanie Doyle,2023-04-12,0,North,001-410-959-3687x398,browntyler@bennett.com,506,Medium
CUST00760,Krista Holloway,19392357-EDC,Savings,Car Loan,493985,364366.54,6506.55,2023-02-20,Missed,Lisa Smith,,32,West,(329)852-8289x00586,julie93@gonzalez.com,753,Low
CUST00761,Heather Rojas,750A0D66-864,Current,Personal Loan,412720,303105.54,6888.76,2023-07-18,Partially Paid,Joseph Patel,2023-02-28,4,West,(174)741-3128x822,wilsoneric@hotmail.com,468,High
CUST00762,George Dickson,1874B802-731,Savings,Personal Loan,11052,4722.03,236.1,2023-12-01,Partially Paid,Alex Anderson,2023-03-27,30,North,001-025-008-4837x2122,calvin20@cook.info,799,Low
CUST00763,Neil Stewart,14D436DE-31E,Credit,Car Loan,240296,84787.34,2569.31,2023-08-09,Partially Paid,Maria Chase,2023-03-04,16,East,001-149-121-0138x43291,kellerpaul@hotmail.com,683,Medium
CUST00764,Brandy Knight,C923A2DA-233,Current,Car Loan,467546,450651.69,11555.17,2024-05-15,Paid,Natalie Jones,2023-05-09,0,West,361.801.1965,derek36@yahoo.com,405,High
CUST00765,Kelsey Hughes,F4D6828B-250,Savings,Car Loan,225118,114999.62,8846.12,2023-08-20,Partially Paid,Howard Velazquez,2023-03-07,16,South,722.960.7055,bennettlori@sampson.net,533,Medium
CUST00766,Amanda Shaw,01663A0B-683,Current,Car Loan,278484,12726.8,212.11,2023-01-19,Partially Paid,Heidi Martinez,2023-01-17,75,East,947-387-6957,ppeterson@thompson.com,410,High
CUST00767,Mark Skinner,33E4FA61-A5A,Savings,Car Loan,236905,178875.92,4065.36,2023-01-19,Partially Paid,Scott Harris,2023-01-17,53,North,001-690-141-7798x0574,duffytimothy@williams.com,630,Medium
CUST00768,James Smith,491EBAFD-79F,Savings,Personal Loan,129731,25890.9,588.43,2023-12-12,Paid,Caitlin Carpenter,2023-10-19,0,North,(436)007-1845x840,wrightkelly@gmail.com,820,Low
CUST00769,Daniel Dixon,1DCDEE80-54B,Current,Personal Loan,424401,39291.56,1061.93,2024-01-07,Paid,Maria Holmes,2023-04-29,0,North,001-183-030-4575x193,mhenry@nelson.org,316,High
CUST00770,Summer Davis,023E1C6B-B20,Current,Home Loan,80949,5704.33,154.17,2024-08-10,Paid,Patricia Kramer,2023-12-23,0,South,551.268.8045,jose37@gardner.net,601,Medium
CUST00771,Jennifer Harmon,2D8B62BD-46D,Current,Personal Loan,149561,37286.86,1129.9,2024-01-02,Paid,John Pacheco,2023-07-16,0,West,(114)064-3226x39152,phillipmorris@gmail.com,682,Medium
CUST00772,Gary Watson,43B90732-805,Credit,Car Loan,264839,58946.08,1901.49,2023-11-06,Paid,Lauren Pace,2023-02-05,0,East,9571051659,nweber@williams-willis.info,825,Low
CUST00773,Cathy Saunders,1B28A2AF-63C,Credit,Car Loan,411120,132393.79,6304.47,2024-09-22,Partially Paid,Jeremy Griffith,2023-11-15,29,East,654.760.3093x375,selena27@jones.com,408,High
CUST00774,Mike Brady,81F085A7-255,Credit,Personal Loan,178362,151226.66,3979.65,2024-10-28,Paid,Brittney Austin,2024-08-04,0,West,(976)880-4424x2782,wilsonbrandon@hotmail.com,692,Medium
CUST00775,Bailey Bennett,D1563DF0-86C,Current,Car Loan,54311,50730.01,1207.86,2023-08-01,Paid,Hailey Martinez,2023-07-18,0,West,+1-319-104-4013x8509,jdiaz@taylor.com,640,Medium
CUST00776,William Luna,02BAB62F-255,Current,Personal Loan,222581,4870.16,202.92,2023-07-19,Partially Paid,Amanda Arnold,2023-04-14,59,North,055-912-1389x212,zmartinez@guerra.com,505,Medium
CUST00777,John Torres,3AC70880-AF7,Credit,Personal Loan,13208,7273.4,161.63,2024-08-11,Paid,Billy Curry,2023-09-06,0,East,001-813-493-4682x52058,katie05@hotmail.com,623,Medium
CUST00778,Andrew Valdez,49B11CD6-F5A,Credit,Car Loan,225810,212651.38,10126.26,2024-04-07,Paid,Michael Chen,2023-08-17,0,South,+1-715-046-8947x0789,kaitlynjuarez@hotmail.com,801,Low
CUST00779,Caleb Humphrey,648B92E1-C91,Credit,Home Loan,441569,57450.52,2872.53,2024-08-07,Partially Paid,Frank Hoffman,2024-08-06,16,South,(578)758-0488,zacharymcclain@hancock.net,532,Medium
CUST00780,Kimberly Ross,C6B879BD-C43,Credit,Personal Loan,203596,170480.75,3099.65,2024-12-11,Missed,Joann Tucker,,22,West,048-412-6588,wrightdonna@hotmail.com,833,Low
CUST00781,Steven Brady,A2D4B68C-763,Credit,Personal Loan,249973,174722.24,8320.11,2024-10-19,Missed,Michael Fox,,42,North,(100)608-9061x4170,lopezeric@roberts.com,848,Low
CUST00782,Scott Jackson,61EF6494-8BF,Savings,Home Loan,168605,166057.98,5535.27,2024-01-11,Missed,Amber Reyes,,5,East,001-054-041-8887,jill43@yahoo.com,834,Low
CUST00783,Calvin Carlson,50ECDACB-870,Current,Car Loan,189430,74128.91,4633.06,2023-09-14,Missed,Pamela Paul,,81,East,242.128.0191x87378,deborahchristian@yahoo.com,436,High
CUST00784,Craig Chung,92C8D290-890,Credit,Car Loan,63057,43324.18,817.44,2023-05-04,Missed,Dr. Jennifer Bright MD,,52,West,001-365-532-3869,tmurphy@gmail.com,547,Medium
CUST00785,Joshua Miller,F8C76FBD-B1C,Savings,Car Loan,361965,202661.66,15589.36,2024-03-09,Partially Paid,Raymond Daniel,2023-01-15,39,North,001-881-327-3910x71487,farrelljulie@gmail.com,631,Medium
CUST00786,David Barber,11F470B9-9C6,Credit,Car Loan,213284,85916.9,2095.53,2023-10-16,Paid,Heather Smith,2023-04-30,0,East,001-986-056-4420x6169,jeffery89@michael-sparks.com,502,Medium
CUST00787,Paula Ryan MD,02FD31C1-A42,Savings,Home Loan,200419,74218.78,3710.94,2024-11-23,Missed,Tiffany Bean,,43,South,+1-153-652-6538x14180,wgarza@hotmail.com,503,Medium
CUST00788,Valerie Coleman,57BEA974-270,Savings,Home Loan,85789,9008.17,360.33,2023-03-25,Partially Paid,Mr. Joseph Beltran,2023-02-03,9,West,001-284-020-2211,hconner@martinez.com,595,Medium
CUST00789,Ian Miller,43FFCE4A-BBE,Savings,Home Loan,367472,304098.15,21721.3,2024-04-25,Partially Paid,Emily Wilkerson,2023-11-11,83,South,001-967-612-9615x0853,tdiaz@smith-jones.info,394,High
CUST00790,Kyle Wu,5E6F2D68-D36,Savings,Personal Loan,399015,337821.16,24130.08,2023-04-17,Missed,Timothy Silva,,26,North,(933)292-1531x7021,cheryl24@yahoo.com,556,Medium
CUST00791,Mrs. Michelle Mack MD,FDD8A9B0-CB2,Credit,Personal Loan,468391,283270.98,4969.67,2023-12-18,Missed,Tony Jenkins,,62,North,791.338.4051x52457,ali@hotmail.com,845,Low
CUST00792,Christina Johnson,1B01576F-712,Savings,Car Loan,322484,15726.71,365.74,2023-06-24,Missed,Alyssa Stuart,,34,North,(116)033-0527x95822,elizabeth56@yahoo.com,796,Low
CUST00793,Christopher Richardson,2D66C7FD-FC3,Credit,Car Loan,349361,305004.21,16944.68,2024-08-28,Missed,Travis Johnston,,66,North,797.718.8352,sfisher@bennett.com,560,Medium
CUST00794,Stephen Anderson,57553D74-95A,Current,Car Loan,284743,211521.52,4067.72,2023-03-27,Missed,Jennifer Campbell,,21,North,(236)741-4492x232,angeljennings@odonnell-haynes.biz,606,Medium
CUST00795,Lance Reed,CC410FDB-51E,Credit,Car Loan,452122,152497.32,2932.64,2023-03-18,Paid,Jennifer Stone,2023-01-16,0,West,218-897-8163x36830,barajasjennifer@boyd-harper.com,445,High
CUST00796,Erica Matthews,2051FF25-83E,Credit,Personal Loan,255811,148871.62,8270.65,2023-12-24,Paid,Traci Larsen,2023-11-24,0,South,482.750.8477x30589,vmiller@garcia.com,845,Low
CUST00797,Dawn Nguyen,C588A0DB-23D,Credit,Home Loan,196056,94610.27,4300.47,2024-06-20,Partially Paid,Elizabeth Larsen,2024-06-05,5,North,(174)551-1044,kevinmorgan@ray-booker.com,370,High
CUST00798,Angela Lloyd,DF8FDE96-9FF,Savings,Car Loan,143809,47458.96,832.61,2024-12-13,Partially Paid,Angela Richard,2023-02-17,14,North,(366)891-1678x602,qstephens@porter.com,358,High
CUST00799,Tracy Huang,D671CD4E-F92,Credit,Personal Loan,322917,295009.95,6704.77,2023-09-17,Partially Paid,Annette Haynes,2023-03-01,75,West,774.989.7533x82003,marie35@hotmail.com,548,Medium
CUST00800,Joshua Wang,6DF4B632-ECA,Savings,Home Loan,27763,11997.29,428.47,2024-05-02,Partially Paid,Thomas Lynch,2023-08-03,89,North,4774826424,jorge13@gmail.com,590,Medium
